amount,venue,address,city,state,zip,type
" $45,534 ","Rangeley Friends of the Performing Arts, Inc. - SVOG",2493 Main Street ,Rangeley,ME,04970,Live performing arts organization operator
" $193,603 ",Friends of the Strand Theatre - SVOG,345 Maine Street ,Rockland,ME,04841,Motion picture theater operator
" $93,259 ","North Atlantic Blues, LLC - SVOG",70 Lake Ave ,Rockland,ME,04841,Live venue operator or promoter
" $31,371 ","Big Feat, Inc - SVOG",10 OLD NECK RD. ,Scarborough,ME,04074,Talent representative
" $629,488 ",New England Music Camp Association - SVOG,8 Goldenrod Lane ,Sidney,ME,04330,Live performing arts organization operator
" $84,458 ",The Portland Players - SVOG,420 Cottage Rd ,South Portland,ME,04106,Theatrical producer
" $122,902 ",Nasson Center Redevelopment Inc - SVOG,457 Main Street ,Springvale,ME,04083,Live performing arts organization operator
" $201,617 ",Opera House Arts - SVOG,1 School Street PO BOX 56,Stonington,ME,04681,Live performing arts organization operator
" $6,196 ",Surry Arts and Events At The Barn - SVOG,8 Cross Rd ,Surry,ME,04684,Live venue operator or promoter
" $206,987 ","Savage Oakes Enterprises, Inc - SVOG",174 Barrett Hill Rd. ,Union,ME,04862,Live venue operator or promoter
" $6,040 ",Vienna Union Hall Association - SVOG,77 Mountain Road ,Vienna,ME,04360,Live venue operator or promoter
" $14,193 ",The ELM LLC - SVOG,21 College Ave ,Waterville,ME,04901,Live venue operator or promoter
" $356,677 ",Waterville Creates! - SVOG,10 Water Street Suite 106,Waterville,ME,04901,Live venue operator or promoter
" $11,309 ",Vivid Motion - SVOG,PO Box 1417,Westbrook,ME,04098,Live performing arts organization operator
" $485,041 ",Erik's Church LLC - SVOG,824 Roosevelt Trail Unit 7,Windham,ME,04062,Live venue operator or promoter
" $63,614 ",Community Productions LLC - SVOG,263 Main Street,Winthrop,ME,04364,Live venue operator or promoter
" $80,670 ",West Michigan Youth Ballet Company - SVOG,6086 Fulton Fulton St E,Ada,MI,49301,Live performing arts organization operator
" $398,022 ",Croswell Opera House & Fine Arts Association - SVOG,129 E Maumee St ,Adrian,MI,49221,Live performing arts organization operator
" $49,174 ",Lenawee Symphony Orchestra Society - SVOG,110 South Madison St. ,Adrian,MI,49221,Live performing arts organization operator
" $62,580 ",Friends of the Bohm Theatre - SVOG,201 S. Superior St. ,Albion,MI,49224,Live venue operator or promoter
" $891,078 ",Allegan County Agricultural Society - SVOG,150 Allegan County Fair Drive ,Allegan,MI,49010,Live venue operator or promoter
" $145,499 ","Ann Arbor Summer Festival, Inc. - SVOG",210 Huronview Blvd. ,Ann Arbor,MI,48103,Live performing arts organization operator
" $171,341 ","Ann Arbor Symphony Orchestra, Inc. - SVOG",35 Research Dr Ste 100 ,Ann Arbor,MI,48103,Live performing arts organization operator
" $912,549 ","Ark, The - SVOG","117 N First St, Ste. 40 ",Ann Arbor,MI,48104,Live venue operator or promoter
" $513,989 ",Blind Pig Entertainment LLC - SVOG,2350 S. Huron Parkway ,Ann Arbor,MI,48104,Live venue operator or promoter
" $93,367 ","Fleming & Associates, Inc - SVOG",3765 Bridle Pass Court ,Ann Arbor,MI,48108,Talent representative
" $250,002 ","Happy Ventures, Inc - SVOG","212 S Fourth Avenue, Suite A",Ann Arbor,MI,48104,Live venue operator or promoter
" $68,096 ",Kerrytown Concert House Inc - SVOG,415 N. Fourth Ave. ,Ann Arbor,MI,48104,Live venue operator or promoter
" $1,737,532 ",Michigan Theater Foundation - SVOG,Michigan Theater 603 E. Liberty St.,Ann Arbor,MI,48104,Motion picture theater operator
" $50,030 ",Mike Green & Associates Inc. - SVOG,1224 Saunders Crescent ,Ann Arbor,MI,48103,Talent representative
" $504,096 ",Necto llc - SVOG,516 E Liberty ,Ann Arbor,MI,48104,Live venue operator or promoter
" $11,681 ",Open floor LLC - SVOG,213 S State St Ste 2,Ann Arbor,MI,48104,Live performing arts organization operator
" $68,357 ","Tamulevich Artist Management, LTD - SVOG",408 Westwood Ave. ,Ann Arbor,MI,48103,Talent representative
" $129,851 ",The Creature Conservancy - SVOG,4950 Ann Arbor Saline Rd ,Ann Arbor,MI,48103,Museum Operator
" $65,939 ",Theatre Nova - SVOG,410 W Huron St ,Ann Arbor,MI,48103,Theatrical producer
" $1,456,564 ",University Musical Society - SVOG,881 NORTH UNIVERSITY AVENUE,Ann Arbor,MI,48109,Live performing arts organization operator
" $157,416 ",Young People's Theater - SVOG,331 Metty Drive Suite #3,Ann Arbor,MI,48103,Live performing arts organization operator
" $469,500 ",Barn Theatre School for Advanced Theatre Training - SVOG,13319 W M96 ,Augusta,MI,49012,Theatrical producer
" $122,685 ",Bad Axe Theatre - SVOG,309 East Huron Ave ,Bad Axe,MI,48413,Motion picture theater operator
" $59,244 ",Brass Band of Battle Creek - SVOG,34 W Jackson St Ste 4B,Battle Creek,MI,49017,Live performing arts organization operator
" $6,281 ",Cereal City Development Corporation - SVOG,1 McCamly Square ,Battle Creek,MI,49017,Live venue operator or promoter
" $55,047 ",Music Center of South Central MI - SVOG,450 North Ave ,Battle Creek,MI,49017,Live performing arts organization operator
" $206,500 ",State Theatre of Bay City/Bay County - SVOG,913 Washington Ave ,Bay City,MI,48708,Live performing arts organization operator
" $274,930 ",Great Lakes Center for the Arts - SVOG,800 Bay Harbor Drive ,Bay Harbor,MI,49770,Live performing arts organization operator
" $26,805 ",Patrons of the Arts in Rural Communities - SVOG,28599 Hideaway Trl ,Beaver Island,MI,49782,Live venue operator or promoter
" $76,679 ",Beaveton Gem Theatre LLC - SVOG,120 S Ross Street,Beaverton,MI,48612,Motion picture theater operator
" $1,760,053 ","Bellaire Theatre, Inc. - SVOG",7389 S. M-88 Highway ,Bellaire,MI,49615,Motion picture theater operator
" $407,678 ","Blackbird Productions, Ltd - SVOG",1513 Buckingham ,Birmingham,MI,48009,Live venue operator or promoter
" $44,439 ",Cabaret 313 - SVOG,250 E. Brown Street Suite 280,Birmingham,MI,48009,Live performing arts organization operator
" $894,124 ","Cloud Nine Theater Partners, LLC - SVOG",6632 Telegraph Road 193,Bloomfield Hills,MI,48301,Motion picture theater operator
" $2,233,264 ","Encore Theater Partners, LLC - SVOG",6632 Telegraph Road #193 ,Bloomfield Hills,MI,48301,Motion picture theater operator
" $970,772 ","Meadville Cinema, LP - SVOG",6632 Telegraph Road 193,Bloomfield Hills,MI,48301,Motion picture theater operator
" $10,000,000 ","Northwoods Entertainment, LLC - SVOG",6632 Telegraph Road #193,Bloomfield Hills,MI,48301,Motion picture theater operator
" $33,047 ","ASHLEY TALENT INTERNATIONAL, LLC - SVOG",13401 Person Highway ,Brooklyn,MI,49230,Talent representative
" $51,247 ",THE CALUMET THEATRE COMPANY - SVOG,340 6th street ,Calumet,MI,49913,Live venue operator or promoter
" $45,900 ",Arthur Cartwright Jr - SVOG,4066 Radcliff Drive ,Canton,MI,48188,Theatrical producer
" $187,512 ",Charter Township of Canton - The Village Theater at Cherry Hill - SVOG,50400 Cherry Hill Road ,Canton,MI,48187,Live performing arts organization operator
" $928,525 ",MICHIGAN FALUN DAFA - SVOG,8140 N POINTE ,Canton,MI,48167,Live venue operator or promoter
" $139,368 ",Owen-Conley Entertainment LLC - SVOG,522 Pleasant St. ,Charlotte,MI,48813,Motion picture theater operator
" $52,108 ","Cheboygan Area Arts Council, Inc. DBA Cheboygan Opera House - SVOG",403 N. HURON ST. ,Cheboygan,MI,49721,Live performing arts organization operator
" $648,215 ",The Purple Rose Theatre Company - SVOG,137 Park Street ,Chelsea,MI,48118,Live performing arts organization operator
" $196,504 ",Tangerine moon productions LLC - SVOG,240 N Rochester Rd ,Clawson,MI,40817,Talent representative
" $42,797 ","Clinton Theatre, L.L.C. - SVOG",132 W. Michigan Ave. ,Clinton,MI,48158,Motion picture theater operator
" $15,549 ",Southern Michigan Railroad Society Inc. - SVOG,320 Division St ,Clinton,MI,49236,Museum Operator
" $17,679 ",Crystal Box Office Theatres - SVOG,114 S Main St. ,Crystal,MI,48818,Motion picture theater operator
" $272,167 ",City of Dearborn - SVOG,15801 Michigan Ave. ,Dearborn,MI,48126,Live venue operator or promoter
" $10,000,000 ",The Edison Institute - SVOG,20900 Oakwood Boulevard ,Dearborn,MI,48124,Museum Operator
" $274,521 ",1265 Studios LLC - SVOG,1265 Griswold Street ,Detroit,MI,48226,Live venue operator or promoter
" $10,000,000 ","313 Presents, LLC - SVOG",2211 Woodward Avenue ,Detroit,MI,48201,Live venue operator or promoter
" $2,105,149 ",450 Temple Inc - SVOG,500 Temple Avenue ,Detroit,MI,48201,Live venue operator or promoter
" $72,346 ",Carrie Morris Arts Production - SVOG,16511 Roselawn ,Detroit,MI,48221,Live performing arts organization operator
" $97,761 ","CGS Entertainment, Inc. - SVOG",20111 Shrewsbury Rd. ,Detroit,MI,48221,Talent representative
" $23,203 ",Chamber Music Society of Detroit - SVOG,5470 Chene St. Suite 205,Detroit,MI,48211,Live performing arts organization operator
" $923,656 ","Cliff Bells, LLC - SVOG",2030 Park Avenue ,Detroit,MI,48226,Live venue operator or promoter
" $267,159 ","Detroit Prestige Holdings, LLC dba Willis Show Bar - SVOG",4156 3rd Ave ,Detroit,MI,48201,Live venue operator or promoter
" $3,071,397 ",Detroit Symphony Orchestra - SVOG,3711 Woodward Avenue ,Detroit,MI,48201,Live performing arts organization operator
" $746,265 ",EFG Group LLC - SVOG,4114 W Vernor HWY ,Detroit,MI,48209,Live venue operator or promoter
" $69,008 ","Hastings Street Ballroom, Inc. - SVOG",715 East Milwaukee St ,Detroit,MI,48202,Live venue operator or promoter
" $3,512 ",Hellenic Museum of Michigan - SVOG,67 E Kirby St ,Detroit,MI,48202,Museum Operator
" $368,527 ",Holden Trumbull Ventures - SVOG,1501 Holden ,Detroit,MI,48221,Live venue operator or promoter
" $92,569 ","Interdimensional Transmissions, Inc - SVOG",1403 Longfellow St ,Detroit,MI,48206,Live venue operator or promoter
" $2,161,366 ",Majestic Theatre Center Inc - SVOG,4140 Woodward Ave ,Detroit,MI,48201,Live venue operator or promoter
" $48,877 ",Marcellus Hunter - SVOG,15292 Rossini Drive,Detroit,MI,48205,Theatrical producer
" $532,599 ",MeanRed Productions LLC - SVOG,249 Smith St #184,Detroit,MI,48207,Live venue operator or promoter
" $2,630,527 ",Michigan Opera Theatre - SVOG,1526 Broadway ,Detroit,MI,48226,Live performing arts organization operator
" $315,940 ",Michigan Science Center - SVOG,5020 John R ,Detroit,MI,48202,Museum Operator
" $111,205 ",Millan Theatre Company dba Detroit Repertory Theatre - SVOG,13103 Woodrow Wilson ,Detroit,MI,48238,Theatrical producer
" $201,390 ",Motor City Theatre Organ Society - SVOG,17360 Lasher Rd. ,Detroit,MI,48219,Motion picture theater operator
" $1,662,977 ","Music Hall Center for the Performing Arts, Inc. - SVOG",350 Madison Ave ,Detroit,MI,48226,Live venue operator or promoter
" $11,225 ",Our Party Could Be Your Life - SVOG,1544 Leverette St. ,Detroit,MI,48216,Live performing arts organization operator
" $2,433,894 ","Paxahau, Inc. - SVOG",1551 Rosa Parks Blvd Suite A,Detroit,MI,48216,Live venue operator or promoter
" $2,521,105 ","The Right Productions, Inc. - SVOG",2600 Atwater,Detroit,MI,48207,Live venue operator or promoter
" $905,131 ","The Theater Group II, Inc. - SVOG",10100 E 8 Mile Rd ,Detroit,MI,48234,Motion picture theater operator
" $12,846 ","Trinosophes, LLC - SVOG",1557 Leverette St #2,Detroit,MI,48216,Live venue operator or promoter
" $135,157 ",USA CONCERTS INC - SVOG,14238 Harper Avenue,Detroit,MI,48236,Live venue operator or promoter
" $185,599 ",The Encore Musical Theatre Company - SVOG,7714 ANN ARBOR STREET,Dexter,MI,48130,Live performing arts organization operator
" $51,017 ",MACS PRESENTS LLC - SVOG,500 West Lake Lansing Road Apartment C23 ,East Lansing,MI,48823,Live venue operator or promoter
" $57,473 ",Michigan State University (Abrams Planetarium) - SVOG,Michigan State University Hannah Administration Building 426 Auditorium Rd Room 2,East Lansing,MI,48824,Museum Operator
" $7,323,547 ","Michigan State University, Wharton Center for Performing Arts - SVOG","Hannah Administration Building 426 Auditorium Road, Room 2",East Lansing,MI,48824,Live performing arts organization operator
" $517,786 ",MiEntertainment Group Inc - SVOG,6231 Bridgewater Circle ,East Lansing,MI,48823,Live venue operator or promoter
" $212,981 ",Farmington Civic Theater - SVOG,33332 Grand River Avenue ,Farmington,MI,48336,Motion picture theater operator
" $13,217 ",Forever Curious Children's Museum - SVOG,202 East Main Street ,Fennville,MI,49408,Museum Operator
" $506,895 ",Bad Kitty LLC - SVOG,22920 WOODWARD AVE ,Ferndale,MI,48220,Live venue operator or promoter
" $272,858 ",Go Comedy! Improv Theater - SVOG,261 E. Nine Mile ,Ferndale,MI,48220,Live venue operator or promoter
" $8,189 ",M and M Events - SVOG,1251 Pearson ,Ferndale,MI,40220,Live venue operator or promoter
" $71,026 ",Michigan Actors Studio - SVOG,1100 Woodward Heights ,Ferndale,MI,48220,Live venue operator or promoter
" $795,968 ","Table for Eight Detroit, LLC dba Social Connection Events & Productions - SVOG",23315 Woodward Ave ,Ferndale,MI,48220,Live venue operator or promoter
" $599,065 ",Flint Institute of Music - SVOG,1025 E KEARSLEY ST ,Flint,MI,48503,Theatrical producer
" $16,910 ",The Goblin King Players - SVOG,1419 Mulberry Lane ,Flint,MI,48507,Live performing arts organization operator
" $266,881 ",White Stone Project Inc - SVOG,145 W Main st suite 202,Gaylord,MI,49735,Live performing arts organization operator
" $64,091 ",Sun Theatre LLC - SVOG,316 S. Bridge Street ,Grand Ledge,MI,48837,Motion picture theater operator
" $33,393 ","At Home Artist Management, Inc. - SVOG","625 Kenmoor, Suite 301 PMB 94609",Grand Rapids,MI,49546,Talent representative
" $5,197,248 ",Celebration Banquets LLC - SVOG,2121 Celebration Drive NE ,Grand Rapids,MI,49525,Motion picture theater operator
" $228,917 ",Community Circle Theatre - SVOG,1700 Fulton Street E,Grand Rapids,MI,49506,Live performing arts organization operator
" $470,200 ",Grand Rapids Ballet Company - SVOG,341 Ellsworth Avenue Southwest ,Grand Rapids,MI,49503,Live performing arts organization operator
" $72,130 ",Grand Rapids Cable Access Center - SVOG,711 Bridge St NW ,Grand Rapids,MI,49504,Live venue operator or promoter
" $197,771 ",Grand Rapids Children's Museum - SVOG,11 Sheldon Ave NE ,Grand Rapids,MI,49503,Museum Operator
" $586,480 ",Grand Rapids Civic Theatre - SVOG,30 Division Avenue North GRCT,Grand Rapids,MI,49503,Live performing arts organization operator
" $149,640 ",Grand Rapids Symphony Society - SVOG,300 Ottawa Ave NW Ste 100 Ste 100,Grand Rapids,MI,49503,Live performing arts organization operator
" $8,202,265 ",Grand Rapids-Kent County Convention/Arena Authority - SVOG,"303 Monroe Avenue, NW ",Grand Rapids,MI,49503,Live venue operator or promoter
" $5,599,335 ","Jackson Entertainment, LLC - SVOG",2121 Celebration Dr ,Grand Rapids,MI,49525,Motion picture theater operator
" $2,188,599 ",John Ball Zoo - SVOG,1300 Fulton St. W ,Grand Rapids,MI,49504,Museum Operator
" $591,395 ","JTM Partners, LLC - SVOG",68 Commerce SW ,Grand Rapids,MI,49503,Live venue operator or promoter
" $2,178,904 ","LLSH, LLC - SVOG",133 Grandville Ave SW ,Grand Rapids,MI,49503,Live venue operator or promoter
" $8,484,514 ",Loeks Theatres Inc - SVOG,2121 Celebraton Dr NE ,Grand Rapids,MI,49525,Motion picture theater operator
" $7,424,551 ",Loeks Woodland Properties LLC - SVOG,2121 Celebration Drive NE,Grand Rapids,MI,49525,Motion picture theater operator
" $88,834 ",Opera Grand Rapids - SVOG,1320 Fulton St. E. ,Grand Rapids,MI,49503,Live performing arts organization operator
" $174,068 ",ST CECILIA MUSIC SOCIETY - SVOG,24 RANSOM AVE NE ,Grand Rapids,MI,49503,Live venue operator or promoter
" $123,732 ","T & F Adventures, Inc. - SVOG",633 Ottawa Ave NW,Grand Rapids,MI,49503,Live venue operator or promoter
" $54,057 ","The Comedy Project, LLC - SVOG",540 Leonard St NW Ste B ,Grand Rapids,MI,49504,Live venue operator or promoter
" $45,885 ",Peter D Harper DBA Harper Management - SVOG,3436 Betrasha Lane ,Grass Lake,MI,49240,Talent representative
" $89,432 ","J.P. Stancil, Inc. - SVOG",302 E Michigan Avenue ,Grayling,MI,49738,Motion picture theater operator
" $170,106 ",Grosse Pointe Theatre Inc. - SVOG,315 Fisher Rd.,Grosse Pointe,MI,48230,Live performing arts organization operator
" $731,953 ","Detroit Premiere Artists, Inc. - SVOG",1007 Berkshire Rd ,Grosse Pointe Park,MI,48230,Talent representative
" $97,536 ",Ant Brothers LLC - SVOG,2314 Caniff St ,Hamtramck,MI,48212,Live venue operator or promoter
" $66,014 ",Barter LLC - SVOG,11601 Joseph Campau Ave ,Hamtramck,MI,48212,Live venue operator or promoter
" $164,079 ","KBS Holdings, LLC - SVOG",2932 caniff st ,Hamtramck,MI,48212,Live venue operator or promoter
" $118,356 ","Planet Ant Theatre, Inc. - SVOG",2320 Caniff St ,Hamtramck,MI,48212,Live performing arts organization operator
" $52,340 ",Michael J Shupe - SVOG,426 Quincy St ,Hancock,MI,49930,Live venue operator or promoter
" $308,604 ",Harbor Springs Lyric Theatre - SVOG,275 East Main Street ,Harbor Springs,MI,49740,Motion picture theater operator
" $78,672 ",Cinema Detroit - SVOG,20615 Country Club Drive ,Harper Woods,MI,48225,Motion picture theater operator
" $28,474 ","Woodtick, Inc. - SVOG",W5631 W 3rd St. ,Hermansville,MI,49847,Live venue operator or promoter
" $139,832 ",Park Theatre Foundation - SVOG,PO Box 1933,Holland,MI,49422,Live venue operator or promoter
" $1,122,841 ","Sperry's Moviehouse Holland, LLC - SVOG",84 W 8th St ,Holland,MI,49423,Motion picture theater operator
" $103,947 ",Pines Gallery Inc - SVOG,P O BOX 786 4673 W. HOUGHTON LAKE DR,Houghton Lake,MI,48629,Motion picture theater operator
" $88,292 ","FILMTELL, LLC DBA HISTORIC HOWELL THEATER - SVOG",315 EAST GRAND RIVER AVE ,Howell,MI,48843,Motion picture theater operator
" $24,463 ",Hudson Cinema - SVOG,116 West Main Street,Hudson,MI,49247,Motion picture theater operator
" $10,000,000 ",Interlochen Center for the Arts - SVOG,PO Box 199 ,Interlochen,MI,49643,Live venue operator or promoter
" $134,620 ",Ionia Theatre - SVOG,205 West Main Street ,Ionia,MI,48846,Motion picture theater operator
" $41,093 ","Ironwood Theatre, Inc. - SVOG",109 E Aurora St Box 187,Ironwood,MI,49938,Live performing arts organization operator
" $18,895 ","U S NATIONAL SKI HALL OF FAME AND MUSEUM, INC. - SVOG",610 Palms Ave PO Box 191,Ishpeming,MI,49849,Museum Operator
" $134,571 ",Jackson County - SVOG,120 W. Michigan Ave ,Jackson,MI,49201,Live venue operator or promoter
" $121,839 ","Jackson Symphony Orchestra Association, Inc. - SVOG",215 W. Michigan Ave. ,Jackson,MI,49201,Live performing arts organization operator
" $231,573 ","Michigan Theatre of Jackson, Inc - SVOG",124 N. Mechanic Street ,Jackson,MI,49201,Live venue operator or promoter
" $593,874 ",Pop 616 Entertainment LLC - SVOG,2419 Rosewood Street ,Jenison,MI,49428,Live performing arts organization operator
" $217,404 ","Audiotree Presents, LLC - SVOG",211 S Rose Street ,Kalamazoo,MI,49007,Live venue operator or promoter
" $32,599 ",Crawlspace Theatre Productions - SVOG,1209 Miles Ave ,Kalamazoo,MI,49001,Theatrical producer
" $123,875 ","Farmers Alley Theatre, Inc. - SVOG",221 Farmers Alley ,Kalamazoo,MI,49007,Theatrical producer
" $375,096 ",Metro Managers LLC - SVOG,310 E MICHIGAN AVE Ste 504,Kalamazoo,MI,49007,Live venue operator or promoter
" $32,612 ","New Vic Theatricals, Inc. - SVOG",134 East Vine ,Kalamazoo,MI,49001,Live performing arts organization operator
" $2,590,715 ",Ready Network Srvs - SVOG,P.O. Box 19520,Kalamazoo,MI,49019,Motion picture theater operator
" $214,339 ",Reedy Group inc - SVOG,310 E Michigan Ave Suite 504,Kalamazoo,MI,49007,Live venue operator or promoter
" $1,844,577 ",Western Michigan University - SVOG,1903 W Michigan Ave. ,Kalamazoo,MI,49008,Live venue operator or promoter
" $727,681 ","Elektricity Events, LLC - SVOG",2132 Park Circle,Keego Harbor,MI,48320,Live venue operator or promoter
" $10,000,000 ",Emagine Holdings LLC - SVOG,303 Gray Woods Ln ,Lake Angelus,MI,48326,Motion picture theater operator
" $9,660,002 ",Nofrank Holdings LLC - SVOG,303 Gray Woods Ln ,Lake Angelus,MI,48326,Motion picture theater operator
" $4,010,314 ",Northstar Theater Partners LLC - SVOG,303 Gray Woods Ln ,Lake Angelus,MI,48326,Motion picture theater operator
" $77,080 ","Earthwork Harvest Gathering, LLC - SVOG",4399 N 7 Mile Rd ,Lake City,MI,49651,Live venue operator or promoter
" $163,124 ","20 Front Street Concepts, LLC - SVOG",20 E Front Street ,Lake Orion,MI,48362,Live venue operator or promoter
" $124,301 ",Lansing Symphony Association Inc. - SVOG,104 S. Washington Sq. Suite 300,Lansing,MI,48933,Live performing arts organization operator
" $22,418 ",Robin Theatre - SVOG,1105 S Washington Avenue ,Lansing,MI,48910,Live venue operator or promoter
" $246,586 ",The Green Door Blues Bar and Grill LLC - SVOG,2005 E Michigan Ave ,Lansing,MI,48912,Live venue operator or promoter
" $105,052 ","Center for the Arts of Greater Lapeer, Inc. - SVOG",194 W Nepessing Street 172 W Nepessing St.,Lapeer,MI,48446,Live performing arts organization operator
" $2,332,517 ","Phoenix Theatres Laurel Park, LLC - SVOG",17310 N LAUREL PARK DR ,Livonia,MI,48152,Motion picture theater operator
" $76,141 ",Ramsdell Regional Center for the Arts - SVOG,101 Maple St ,Manistee,MI,49660,Live venue operator or promoter
" $244,760 ",The Historic Vogue Theatre of Manistee - SVOG,383 River Street P. O. Box 291,Manistee,MI,49660,Motion picture theater operator
" $76,523 ","Cedar Street Cinemas, LLC - SVOG",114 South Cedar Street ,Manistique,MI,49854,Motion picture theater operator
" $7,554 ",Lively Productions LLC - SVOG,9990 S Bow Rd ,Maple City,MI,49664,Live performing arts organization operator
" $98,039 ",Biethshow LLC - SVOG,1219 West Blvd ,Marine City,MI,48039,Motion picture theater operator
" $102,941 ",Hiawatha Music Non-Profit Corporation - SVOG,129 W Baraga Ave RM/STE C,Marquette,MI,49855,Live performing arts organization operator
" $23,544 ","Lake Superior Theatre, Inc. - SVOG",460 E Ridge st ,Marquette,MI,49585,Theatrical producer
" $42,100 ",Marquette Symphony Orchestra - SVOG,PO Box 253 ,Marquette,MI,49855,Live performing arts organization operator
" $70,503 ",MCCT Inc. - SVOG,214 East Mansion Street ,Marshall,MI,49068,Live venue operator or promoter
" $25,357 ","Enter Stage Right, Inc. - SVOG",647 NEW HAMPSHIRE AVE ,Marysville,MI,48040,Live venue operator or promoter
" $1,316,934 ",Midland Center for the Arts - SVOG,1801 W. St. Andrews St. ,Midland,MI,48640,Live performing arts organization operator
" $484,148 ",Hickory Ridge Cinemas LLC. - SVOG,630 N Roessler ,Monroe,MI,48162,Motion picture theater operator
" $2,088,648 ","Phoenix Theatres-Monroe, LLC - SVOG",2121 N MONROE ST UNIT 700 ,Monroe,MI,48162,Motion picture theater operator
" $187,735 ","RIVER RAISIN CENTRE FOR THE ARTS, INC. - SVOG",114 S. MONROE STREET ,Monroe,MI,48161,Live performing arts organization operator
" $16,605 ","Michigan Transit Museum, Inc. - SVOG",200 Grand Ave ,Mount Clemens,MI,48043,Museum Operator
" $550,523 ",Alive on the Lakeshore - SVOG,2735 E. Apple Avenue,Muskegon,MI,49442,Live venue operator or promoter
" $233,770 ",Frauenthal Center - SVOG,"425 W. Western Ave., Ste 200 ",Muskegon,MI,49440,Live venue operator or promoter
" $1,299,139 ","Indigo Road Entertainment, LLC - SVOG",753 Bridgeview Bay Lan ,Muskegon,MI,49441,Live venue operator or promoter
" $625,498 ",Mercy Health Arena - SVOG,470 W Western ,Muskegon,MI,49440,Live venue operator or promoter
" $94,293 ",Muskegon Civic Theatre - SVOG,425 W WESTERN AVE STE 401 Suite 401,Muskegon,MI,49440,Live performing arts organization operator
" $105,782 ",West Michigan Symphony - SVOG,360 W Western Ave Suite 200,Muskegon,MI,49440,Live venue operator or promoter
" $241,128 ",Tipping Point Theatre - SVOG,361 E. Cady St ,Northville,MI,48167,Live performing arts organization operator
" $954,460 ","FINAO, LLC - SVOG",905 Forest Park Road ,Norton Shores,MI,49441,Motion picture theater operator
" $41,337 ",Brandy Linn (DBA: Midwest School Shows) - SVOG,927 McIntosh Court ,Oakland,MI,48363,Talent representative
" $46,383 ","Lake Theatre, LLC - SVOG",117 E Dwight St ,Oscoda,MI,48750,Motion picture theater operator
" $23,249 ","Fortitude Farms And Events, INC - SVOG",4377 S M52,Owosso,MI,48867,Live venue operator or promoter
" $854,893 ",Michigan State Trust for Railway Preservation - SVOG,405 S Washington Street ,Owosso,MI,48867,Museum Operator
" $4,473,972 ","NCG - Lansing, Inc. - SVOG",314 E Comstock St ,Owosso,MI,48867,Motion picture theater operator
" $3,287,540 ","NCG Acworth, Inc. - SVOG",314 E Comstock St ,Owosso,MI,48867,Motion picture theater operator
" $2,153,591 ","NCG Peachtree City, Inc. - SVOG",314 E. Comstock St. ,Owosso,MI,48867,Motion picture theater operator
" $1,709,315 ","NCG Spartanburg, Inc. - SVOG",314 E. Comstock St. ,Owosso,MI,48867,Motion picture theater operator
" $3,208,997 ","NCG, Inc. DBA Trillium NCG Cinemas - SVOG",314 E. Comstock St. ,Owosso,MI,48867,Motion picture theater operator
" $25,660 ",Brownwood Holdings LLC - SVOG,34018 Frederick St. ,Paw Paw,MI,49079,Motion picture theater operator
" $351,688 ",Blissfest Music Organization - SVOG,P.O. Box 546 ,Petoskey,MI,49770,Live venue operator or promoter
" $176,044 ","Crooked Tree Arts Council, Inc. - SVOG",461 East Mitchell Street ,Petoskey,MI,49770,Museum Operator
" $12,839 ","Postseason Productions, LLC - SVOG",702 EAST MITCHELL ST ,Petoskey,MI,49770,Theatrical producer
" $129,920 ",DIONYSUS THEATRE AND PERFORMING ARTS ACADEMY LLC - SVOG,177 E Main St ,Pinckney,MI,48169,Live performing arts organization operator
" $130,575 ","Friends of the Penn, Inc - SVOG",760 Penniman Avenue ,Plymouth,MI,48170,Motion picture theater operator
" $29,903 ",Encore Performing Arts Center - SVOG,79 Oakland Ave ,Pontiac,MI,48342,Live performing arts organization operator
" $74,600 ","OAKLAND THEATRE ARTS GUILD, INC. - SVOG",70 S GENESEE AVE ,Pontiac,MI,48341,Live venue operator or promoter
" $1,956,485 ",pike street pool llc - SVOG,1 south saginaw ,Pontiac,MI,48342,Live venue operator or promoter
" $164,432 ","Strand Events, LLC - SVOG",79 Oakland Avenue ,Pontiac,MI,48342,Live venue operator or promoter
" $576,974 ",City of Port Huron McMorran Place Entertainment Center - SVOG,100 McMorran Boulevard ,Port Huron,MI,48060,Live venue operator or promoter
" $62,795 ",ENCHANTED PRODUCTIONS LLC - SVOG,2557 MILITARY ST ,Port Huron,MI,48060,Live performing arts organization operator
" $6,688 ",Orange Scout LLC - SVOG,519 North Lakeshore ,Port Sanilac,MI,48469,Live venue operator or promoter
" $992,721 ","Mardi Gras Enterprises, Inc - SVOG","750 Trade Centre Way, Ste 100 ",Portage,MI,49002,Live venue operator or promoter
" $2,300,158 ","Thomas Theatre Group, Inc - SVOG",PO Box 109,Quinnesec,MI,49876,Motion picture theater operator
" $392,502 ","Wheatland Music Organization, Inc. - SVOG",7251 50th Avenue PO Box 22,Remus,MI,49340,Live venue operator or promoter
" $976,370 ",The Theatre Ensemble dba Meadow Brook Theatre - SVOG,378 Meadow Brook Road Wilson Hall - Room 207,Rochester,MI,48309,Live performing arts organization operator
" $64,153 ",Bacchanal Promotions LLC - SVOG,314 Old Perch Rd ,Rochester Hills,MI,48309,Talent representative
